isic_id,lesion_id,diagnosis_3,binary_label,label,image_path
ISIC_0033624,IL_8114949,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033624.jpg
ISIC_0033626,IL_9453516,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033626.jpg
ISIC_0033627,IL_8428753,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033627.jpg
ISIC_0033628,IL_8753345,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033628.jpg
ISIC_0033629,IL_5953610,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033629.jpg
ISIC_0033630,IL_3770255,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033630.jpg
ISIC_0033632,IL_4132479,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033632.jpg
ISIC_0033633,IL_4693876,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033633.jpg
ISIC_0033634,IL_4438547,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033634.jpg
ISIC_0033635,IL_8864520,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033635.jpg
ISIC_0033636,IL_0604713,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033636.jpg
ISIC_0033638,IL_2747674,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033638.jpg
ISIC_0033639,IL_1907886,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033639.jpg
ISIC_0033640,IL_1567666,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033640.jpg
ISIC_0033641,IL_3154103,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033641.jpg
ISIC_0033642,IL_7518108,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033642.jpg
ISIC_0033646,IL_5389624,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033646.jpg
ISIC_0033647,IL_2272258,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033647.jpg
ISIC_0033648,IL_0515398,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033648.jpg
ISIC_0033651,IL_8604928,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033651.jpg
ISIC_0033652,IL_7124552,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033652.jpg
ISIC_0033656,IL_6069148,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033656.jpg
ISIC_0033657,IL_0469511,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033657.jpg
ISIC_0033659,IL_6222346,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033659.jpg
ISIC_0033660,IL_8711548,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033660.jpg
ISIC_0033662,IL_8229395,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033662.jpg
ISIC_0033663,IL_1621058,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033663.jpg
ISIC_0033664,IL_8251319,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033664.jpg
ISIC_0033665,IL_9685051,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033665.jpg
ISIC_0033666,IL_3453159,Basal cell carcinoma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033666.jpg
ISIC_0033667,IL_6430136,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033667.jpg
ISIC_0033668,IL_3105280,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033668.jpg
ISIC_0033669,IL_2244865,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033669.jpg
ISIC_0033670,IL_8233032,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033670.jpg
ISIC_0033672,IL_5253498,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033672.jpg
ISIC_0033673,IL_1358588,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033673.jpg
ISIC_0033674,IL_6717785,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033674.jpg
ISIC_0033677,IL_6007909,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033677.jpg
ISIC_0033679,IL_9680907,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033679.jpg
ISIC_0033680,IL_4563782,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033680.jpg
ISIC_0033681,IL_0756374,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033681.jpg
ISIC_0033682,IL_3757651,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033682.jpg
ISIC_0033683,IL_9506165,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033683.jpg
ISIC_0033684,IL_8293673,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033684.jpg
ISIC_0033685,IL_1313795,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033685.jpg
ISIC_0033687,IL_9630385,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033687.jpg
ISIC_0033689,IL_2201077,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033689.jpg
ISIC_0033690,IL_4194748,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033690.jpg
ISIC_0033691,IL_1558479,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033691.jpg
ISIC_0033692,IL_9035598,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033692.jpg
ISIC_0033693,IL_6022474,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033693.jpg
ISIC_0033695,IL_0286681,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033695.jpg
ISIC_0033696,IL_2123501,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033696.jpg
ISIC_0033699,IL_5568541,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033699.jpg
ISIC_0033701,IL_8296856,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033701.jpg
ISIC_0033702,IL_2401690,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033702.jpg
ISIC_0033703,IL_9867685,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033703.jpg
ISIC_0033706,IL_2750787,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033706.jpg
ISIC_0033707,IL_6039140,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033707.jpg
ISIC_0033709,IL_9561170,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033709.jpg
ISIC_0033710,IL_4419234,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033710.jpg
ISIC_0033712,IL_5478972,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033712.jpg
ISIC_0033714,IL_3896087,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033714.jpg
ISIC_0033715,IL_6331413,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033715.jpg
ISIC_0033716,IL_6163368,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033716.jpg
ISIC_0033717,IL_8659124,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033717.jpg
ISIC_0033719,IL_7469546,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033719.jpg
ISIC_0033721,IL_1475993,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033721.jpg
ISIC_0033722,IL_9116594,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033722.jpg
ISIC_0033723,IL_8466700,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033723.jpg
ISIC_0033724,IL_7248394,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033724.jpg
ISIC_0033725,IL_9995614,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033725.jpg
ISIC_0033726,IL_8126970,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033726.jpg
ISIC_0033728,IL_1242369,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033728.jpg
ISIC_0033732,IL_8337226,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033732.jpg
ISIC_0033734,IL_0621333,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033734.jpg
ISIC_0033735,IL_6734951,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033735.jpg
ISIC_0033736,IL_6466353,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033736.jpg
ISIC_0033739,IL_1500549,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033739.jpg
ISIC_0033740,IL_0952894,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033740.jpg
ISIC_0033741,IL_3590271,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033741.jpg
ISIC_0033742,IL_6582758,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033742.jpg
ISIC_0033744,IL_6222346,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033744.jpg
ISIC_0033746,IL_4547329,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033746.jpg
ISIC_0033747,IL_4245376,Basal cell carcinoma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033747.jpg
ISIC_0033748,IL_8666651,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033748.jpg
ISIC_0033750,IL_1250499,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033750.jpg
ISIC_0033752,IL_5310086,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033752.jpg
ISIC_0033753,IL_9102116,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033753.jpg
ISIC_0033754,IL_6140598,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033754.jpg
ISIC_0033758,IL_1779696,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033758.jpg
ISIC_0033759,IL_7361410,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033759.jpg
ISIC_0033760,IL_4975759,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033760.jpg
ISIC_0033761,IL_1116868,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033761.jpg
ISIC_0033762,IL_3067885,Benign vascular lesion,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033762.jpg
ISIC_0033765,IL_6242557,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033765.jpg
ISIC_0033768,IL_6446380,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033768.jpg
ISIC_0033770,IL_8277688,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033770.jpg
ISIC_0033771,IL_2102836,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033771.jpg
ISIC_0033773,IL_7417538,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033773.jpg
ISIC_0033774,IL_1726538,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033774.jpg
ISIC_0033775,IL_0646560,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033775.jpg
ISIC_0033776,IL_5071813,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033776.jpg
ISIC_0033777,IL_4354800,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033777.jpg
ISIC_0033778,IL_5189473,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033778.jpg
ISIC_0033780,IL_9453516,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033780.jpg
ISIC_0033781,IL_5830387,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033781.jpg
ISIC_0033782,IL_5477385,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033782.jpg
ISIC_0033783,IL_6022474,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033783.jpg
ISIC_0033784,IL_8735284,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033784.jpg
ISIC_0033786,IL_7248394,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033786.jpg
ISIC_0033787,IL_5531140,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033787.jpg
ISIC_0033789,IL_2244865,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033789.jpg
ISIC_0033791,IL_1596215,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033791.jpg
ISIC_0033792,IL_0487689,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033792.jpg
ISIC_0033793,IL_5439022,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033793.jpg
ISIC_0033794,IL_3368558,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033794.jpg
ISIC_0033795,IL_4499272,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033795.jpg
ISIC_0033796,IL_2213906,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033796.jpg
ISIC_0033798,IL_0965686,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033798.jpg
ISIC_0033799,IL_2251689,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033799.jpg
ISIC_0033800,IL_0416544,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033800.jpg
ISIC_0033801,IL_4980476,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033801.jpg
ISIC_0033803,IL_2710890,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033803.jpg
ISIC_0033804,IL_4980476,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033804.jpg
ISIC_0033805,IL_2747674,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033805.jpg
ISIC_0033806,IL_7333978,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033806.jpg
ISIC_0033807,IL_4777597,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033807.jpg
ISIC_0033808,IL_8376298,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033808.jpg
ISIC_0033809,IL_5128243,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033809.jpg
ISIC_0033810,IL_0960314,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033810.jpg
ISIC_0033811,IL_8101208,Solar or actinic keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033811.jpg
ISIC_0033814,IL_7023776,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033814.jpg
ISIC_0033816,IL_5253498,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033816.jpg
ISIC_0033818,IL_0636666,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033818.jpg
ISIC_0033819,IL_3715048,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033819.jpg
ISIC_0033820,IL_7023776,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033820.jpg
ISIC_0033821,IL_8717683,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033821.jpg
ISIC_0033822,IL_6869608,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033822.jpg
ISIC_0033823,IL_7254636,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033823.jpg
ISIC_0033824,IL_4637173,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033824.jpg
ISIC_0033825,IL_3995124,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033825.jpg
ISIC_0033826,IL_4940043,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033826.jpg
ISIC_0033828,IL_3481443,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033828.jpg
ISIC_0033830,IL_4637173,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033830.jpg
ISIC_0033835,IL_9587475,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033835.jpg
ISIC_0033836,IL_8735984,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033836.jpg
ISIC_0033837,IL_3582331,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033837.jpg
ISIC_0033838,IL_5930437,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033838.jpg
ISIC_0033839,IL_0793440,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033839.jpg
ISIC_0033840,IL_3883867,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033840.jpg
ISIC_0033841,IL_5700904,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033841.jpg
ISIC_0033845,IL_1262318,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033845.jpg
ISIC_0033846,IL_0336381,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033846.jpg
ISIC_0033847,IL_8376298,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033847.jpg
ISIC_0033848,IL_5923702,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033848.jpg
ISIC_0033849,IL_5979205,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033849.jpg
ISIC_0033851,IL_5833308,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033851.jpg
ISIC_0033852,IL_0646560,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033852.jpg
ISIC_0033853,IL_6157145,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033853.jpg
ISIC_0033854,IL_5653377,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033854.jpg
ISIC_0033855,IL_3680140,Pigmented benign keratosis,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033855.jpg
ISIC_0033856,IL_0477847,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033856.jpg
ISIC_0033857,IL_3995124,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033857.jpg
ISIC_0033858,IL_4087636,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033858.jpg
ISIC_0033859,IL_3077010,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033859.jpg
ISIC_0033860,IL_8376298,Dermatofibroma,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033860.jpg
ISIC_0033862,IL_7173573,Nevus,Non-Melanoma,0,/content/drive/MyDrive/bachelor_thesis_data/HAM10000_ISIC/images/ISIC_0033862.jpg
